Sold,Selling Price,Make,Model,Mileage,Displacement (L),Aspiration,Cylinder Config,Drivetrain,Transmission,Gears,Body Style,Exterior Color,Interior Color,Title Status,Location,Seller Type,Model Year Age,Has Executive Package,Has Carbon Equipment,Has Lane Tracking Equipment,Has Leather Equipment,Has Premium Sound,Has Sunroof,Has Accident History,Has Cosmetic Flaw,Has Modifications
False,8300.0,ford,mustang,23500.0,4.7,Naturally Aspirated,v8,RWD,automatic,3.0,coupe,Blue,Black,clean,bc,private party,58,0,0,0,0,0,0,0,1,0
True,30250.0,bentley,continental,37800.0,6.0,turbocharged,w12,4WD/AWD,automatic,6.0,coupe,Gray,Gray,clean,ga,dealer,17,0,0,0,1,0,0,1,1,1
False,53000.0,bmw,e46 m3,35000.0,3.2,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Black,Black,clean,wa,private party,19,0,0,0,1,1,1,0,1,1
True,10200.0,bmw,3 series,72200.0,3.0,Naturally Aspirated,i6,RWD,manual,6.0,coupe,White,Black,clean,ma,private party,14,0,0,0,1,0,1,0,1,1
True,23250.0,chevrolet,c6 corvette,74500.0,6.2,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Red,Other,clean,nv,private party,17,0,0,0,1,0,0,1,1,0
True,59500.0,ford,mustang,7700.0,5.0,supercharged,v8,RWD,automatic,10.0,coupe,Blue,Black,clean,ca,private party,1,0,0,0,0,0,0,0,1,1
False,25500.0,aston martin,vantage,24200.0,4.3,Naturally Aspirated,v8,RWD,automatic,6.0,coupe,Blue,Black,registered,ab,private party,18,0,0,0,1,0,0,0,1,1
False,80000.0,porsche,997 911,45500.0,3.8,turbocharged,flat-6,4WD/AWD,automatic,7.0,coupe,Black,Black,clean,ct,private party,15,0,1,0,1,0,0,0,1,1
True,13500.0,bmw,e36 m3,131600.0,3.0,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Blue,Gray,clean,ca,private party,30,0,0,0,1,0,1,1,1,1
True,67000.0,chevrolet,c8 corvette,22200.0,6.2,Naturally Aspirated,v8,RWD,automatic,8.0,coupe,Gray,Black,clean,tx,private party,4,0,0,0,0,0,0,0,1,1
True,5777.0,toyota,mr2,226600.0,2.2,Naturally Aspirated,i4,RWD,manual,5.0,coupe,Red,Black,clean,or,private party,34,0,0,0,0,0,1,0,1,1
True,18750.0,bmw,e46 m3,148000.0,3.2,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Gray,Black,clean,ca,private party,23,0,0,0,1,0,1,0,1,1
True,10500.0,ford,mustang,75400.0,5.0,Naturally Aspirated,v8,RWD,manual,5.0,coupe,Blue,Black,clean,ga,private party,36,0,0,0,0,0,0,0,1,1
True,14900.0,ford,mustang,87900.0,4.6,supercharged,v8,RWD,manual,5.0,coupe,Red,Black,clean,fl,private party,17,0,0,0,1,0,0,1,1,1
True,53000.0,audi,r8,45400.0,4.2,Naturally Aspirated,v8,4WD/AWD,automatic,6.0,coupe,White,Black,clean,tx,private party,17,0,0,0,1,0,0,0,1,1
True,23100.0,chevrolet,camaro,12400.0,6.2,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Other,Black,clean,wi,private party,12,0,0,0,0,0,0,0,1,1
True,11000.0,honda,prelude,28500.0,2.2,Naturally Aspirated,i4,FWD,manual,5.0,coupe,Gray,Black,clean,co,private party,29,0,0,0,0,0,0,0,1,1
True,73000.0,acura,nsx,40100.0,3.0,Naturally Aspirated,v6,RWD,manual,5.0,coupe,Red,Black,clean,ak,private party,32,0,0,0,1,0,0,0,1,1
True,100000.0,aston martin,vantage,,4.7,Naturally Aspirated,v8,RWD,automatic,7.0,coupe,Other,Black,bill,wa,private party,8,0,0,0,0,0,0,0,1,0
True,60000.0,bmw,e36 m3,140200.0,3.2,turbocharged,i6,RWD,manual,5.0,coupe,Black,Black,clean,wa,private party,30,0,0,0,0,0,1,0,1,1
True,27750.0,porsche,987 cayman,83600.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Black,Black,clean,fl,private party,17,0,0,0,1,0,0,0,1,1
True,10369.0,lexus,sc,147200.0,3.0,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Other,Other,clean,fl,private party,33,0,0,0,1,0,1,1,1,0
True,25500.0,porsche,996 911,70200.0,3.6,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Blue,Other,clean,ri,private party,23,0,0,0,1,0,1,0,1,1
True,66500.0,aston martin,vantage,13700.0,4.0,turbocharged,v8,RWD,automatic,8.0,coupe,White,Other,clean,tx,private party,5,0,0,0,1,0,0,1,1,1
True,14500.0,pontiac,fiero,96500.0,5.7,Naturally Aspirated,v8,RWD,manual,5.0,coupe,Black,Gray,clean,wi,private party,37,0,0,0,0,0,1,0,1,1
True,51000.0,porsche,997 911,66800.0,3.8,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Other,Black,clean,ca,private party,18,0,0,0,1,0,1,1,1,1
True,32500.0,nissan,r34 skyline,47800.0,2.5,turbocharged,i6,RWD,manual,5.0,coupe,Other,Black,clean,va,private party,27,0,0,0,0,0,1,1,1,1
True,47250.0,bmw,i8,37700.0,1.5,,,4WD/AWD,automatic,6.0,coupe,Other,Other,clean,ca,private party,10,0,0,0,1,0,0,0,1,1
True,8000.0,honda,cr-z,112100.0,1.5,hybrid,i4,FWD,manual,6.0,coupe,Blue,Gray,clean,ca,dealer,14,0,0,0,0,0,0,1,1,0
True,30000.0,mercedes-benz,cl amg,29100.0,6.0,turbocharged,v12,RWD,automatic,5.0,coupe,Gray,Other,clean,tx,private party,19,0,0,0,1,0,0,0,1,0
True,15600.0,nissan,300zx,49100.0,3.0,Naturally Aspirated,v6,RWD,manual,5.0,coupe,Other,Other,clean,ca,private party,39,0,0,0,1,0,0,0,1,0
True,39500.0,porsche,996 911,83800.0,3.6,turbocharged,flat-6,4WD/AWD,automatic,5.0,coupe,Other,Red,clean,tx,dealer,22,0,0,0,1,0,1,1,1,1
True,72000.0,audi,r8,11500.0,4.2,Naturally Aspirated,v8,4WD/AWD,automatic,6.0,coupe,Gray,Black,clean,ma,private party,13,0,1,0,1,0,0,0,1,1
True,25500.0,scion,fr-s,42800.0,2.0,turbocharged,flat-4,RWD,manual,6.0,coupe,Other,Black,clean,sc,private party,12,0,0,0,0,0,0,1,1,1
False,14700.0,bmw,2 series,65500.0,3.0,Naturally Aspirated,i6,RWD,manual,6.0,coupe,White,Red,clean,az,private party,10,0,0,0,0,1,1,1,1,1
True,34000.0,nissan,r32 skyline,79800.0,2.6,turbocharged,i6,4WD/AWD,manual,5.0,coupe,Other,Gray,clean,tn,private party,35,0,0,0,0,0,0,0,1,1
True,8250.0,audi,s5,173500.0,3.0,supercharged,v6,4WD/AWD,automatic,7.0,coupe,Gray,Black,clean,ma,private party,10,0,0,0,1,0,1,1,1,1
False,14000.0,ford,mustang,12700.0,2.3,turbocharged,i4,RWD,manual,5.0,coupe,Other,Other,clean,ca,private party,40,0,0,0,0,0,0,0,1,0
True,125000.0,ferrari,ff,16200.0,6.3,Naturally Aspirated,v12,4WD/AWD,automatic,7.0,coupe,Gray,Other,clean,la,dealer,13,0,1,0,1,0,0,0,1,0
True,25000.0,pontiac,fiero,120700.0,2.8,Naturally Aspirated,v6,RWD,manual,5.0,coupe,Red,Other,clean,ca,dealer,37,0,0,0,0,0,0,0,1,1
True,25000.0,toyota,mr2,81800.0,2.0,turbocharged,i4,RWD,manual,5.0,coupe,White,Black,clean,ut,private party,34,0,0,0,1,0,0,0,1,1
True,80000.0,dodge,charger,52100.0,6.3,Naturally Aspirated,v8,RWD,automatic,3.0,coupe,Red,Other,clean,ca,private party,56,0,0,0,0,0,0,0,1,0
False,11239.0,bmw,m6,47000.0,5.0,Naturally Aspirated,v10,RWD,automatic,7.0,coupe,Black,Black,clean,va,private party,19,0,1,0,1,0,0,0,1,1
True,23333.0,porsche,996 911,92300.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Red,Black,clean,or,dealer,26,0,0,0,1,0,1,0,1,1
False,28250.0,dodge,challenger,35600.0,6.4,supercharged,v8,RWD,automatic,8.0,coupe,Other,Black,clean,ms,dealer,5,0,1,0,1,0,0,1,1,1
False,6000.0,bmw,3 series,60000.0,2.5,Naturally Aspirated,i6,RWD,automatic,4.0,coupe,Red,Black,clean,il,private party,38,0,0,0,1,0,1,0,1,1
True,14200.0,bmw,1 series,83000.0,3.0,turbocharged,i6,RWD,automatic,7.0,coupe,Black,Other,clean,or,private party,12,0,0,0,1,0,1,0,1,1
True,27000.0,chevrolet,c7 corvette,98700.0,6.2,Naturally Aspirated,v8,RWD,manual,7.0,coupe,Red,Red,clean,tn,private party,10,0,0,0,1,0,0,1,1,1
True,28000.0,bmw,m6,94800.0,4.4,turbocharged,v8,RWD,manual,6.0,coupe,Gray,Black,clean,ga,dealer,11,0,1,0,1,0,0,0,1,0
True,7100.0,hyundai,tiburon,45100.0,2.7,Naturally Aspirated,v6,FWD,manual,5.0,coupe,Red,Black,clean,fl,dealer,20,0,0,0,1,0,1,0,1,0
True,25750.0,subaru,brz,26600.0,2.0,supercharged,flat-4,RWD,manual,6.0,coupe,Blue,Black,clean,ca,private party,9,0,0,0,1,0,0,1,1,1
False,107930.0,porsche,911,27200.0,3.4,turbocharged,flat-6,RWD,manual,4.0,coupe,White,Black,clean,ca,private party,44,0,0,0,0,0,0,0,1,1
True,49500.0,bmw,m2,31500.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Other,Black,clean,pa,private party,4,1,1,0,1,0,0,0,1,1
True,27591.0,bentley,continental,44400.0,6.0,turbocharged,w12,4WD/AWD,automatic,6.0,coupe,Black,Black,clean,tx,private party,19,0,0,0,1,0,0,0,1,1
True,19000.0,audi,s5,69800.0,3.0,supercharged,v6,4WD/AWD,automatic,7.0,coupe,Black,Black,clean,md,private party,9,0,0,0,0,0,0,0,1,1
True,57001.0,ford,mustang,4400.0,5.8,supercharged,v8,RWD,manual,6.0,coupe,Red,Black,clean,co,private party,11,0,0,0,1,0,0,0,0,0
True,57289.0,mercedes-benz,amg gt,34800.0,4.0,turbocharged,v8,RWD,automatic,7.0,coupe,White,Black,clean,az,private party,8,0,0,1,1,0,0,0,1,0
False,7800.0,bmw,6 series,25600.0,4.4,Naturally Aspirated,v8,RWD,automatic,6.0,coupe,Gray,Black,clean,ca,private party,20,0,0,0,1,0,1,1,1,1
True,6600.0,mini,cooper,99900.0,1.6,turbocharged,i4,FWD,manual,6.0,coupe,Red,Black,clean,fl,private party,14,0,0,0,1,1,1,1,1,1
True,35500.0,porsche,996 911,19900.0,3.4,Naturally Aspirated,flat-6,4WD/AWD,manual,6.0,coupe,Other,Other,clean,tn,dealer,25,0,0,0,1,0,1,0,1,1
False,106000.0,nissan,r34 skyline,30900.0,2.6,turbocharged,i6,4WD/AWD,manual,6.0,coupe,Gray,Gray,registered,british,private party,26,0,1,0,0,0,0,0,1,1
True,19550.0,bmw,e46 m3,155100.0,3.2,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Blue,Black,clean,wa,private party,23,0,0,0,1,0,1,1,1,1
True,46241.0,porsche,991 911,129100.0,3.0,turbocharged,flat-6,4WD/AWD,automatic,7.0,coupe,Black,Black,clean,ct,private party,8,0,0,0,0,0,1,1,1,1
False,11300.0,audi,s5,35300.0,4.2,Naturally Aspirated,v8,4WD/AWD,manual,6.0,coupe,White,Black,clean,on,dealer,17,0,0,0,1,0,1,0,1,1
True,15500.0,honda,civic,71600.0,1.5,turbocharged,i4,FWD,manual,6.0,coupe,Other,Black,clean,in,private party,7,0,0,0,0,0,1,1,1,1
False,10600.0,chevrolet,camaro,88300.0,6.2,Naturally Aspirated,v8,RWD,automatic,6.0,coupe,Gray,Black,clean,fl,private party,15,0,0,0,1,0,0,0,1,1
False,22000.0,ford,mustang,6700.0,4.6,Naturally Aspirated,v8,RWD,manual,5.0,coupe,Black,Other,clean,fl,private party,18,0,0,0,1,0,0,0,0,1
True,4844.0,bmw,6 series,158500.0,3.4,Naturally Aspirated,i6,RWD,automatic,4.0,coupe,Black,Black,clean,la,private party,39,0,0,0,1,0,1,0,1,1
True,18500.0,bmw,e9x m3,137300.0,4.0,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Black,Black,clean,ga,dealer,17,0,0,0,1,0,1,0,1,1
True,9500.0,infiniti,g35,50600.0,3.5,Naturally Aspirated,v6,RWD,automatic,5.0,coupe,Other,Other,clean,ny,private party,19,0,0,0,1,0,1,0,1,0
True,10700.0,toyota,mr2,250000.0,2.0,turbocharged,i4,RWD,manual,5.0,coupe,Gray,Black,clean,ca,private party,34,0,0,0,0,0,1,0,1,0
True,32000.0,chevrolet,c6 corvette,11200.0,6.2,turbocharged,v8,RWD,automatic,6.0,coupe,Gray,Other,clean,pa,dealer,12,0,0,0,1,0,0,0,0,1
True,87500.0,lamborghini,gallardo,23900.0,5.0,Naturally Aspirated,v10,4WD/AWD,automatic,6.0,coupe,Other,Other,clean,nv,private party,19,0,0,0,1,0,0,0,1,1
False,103500.0,porsche,993 911,17300.0,3.6,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Gray,Black,clean,oh,private party,27,0,0,0,1,0,0,0,1,1
False,20489.0,porsche,987 cayman,76000.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Gray,Black,clean,wa,private party,19,0,0,0,1,0,0,0,1,1
False,63500.0,porsche,991 911,37500.0,3.8,Naturally Aspirated,flat-6,RWD,automatic,7.0,coupe,Gray,Black,clean,ca,private party,13,0,0,0,1,0,1,0,1,1
True,42000.0,dodge,challenger,12800.0,6.4,Naturally Aspirated,v8,RWD,automatic,8.0,coupe,Other,Black,clean,va,private party,3,0,0,0,1,1,0,0,1,1
True,28000.0,chevrolet,c4 corvette,25000.0,5.7,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Black,Gray,clean,il,private party,34,0,0,0,0,0,0,0,0,1
True,21500.0,maserati,granturismo,45000.0,4.7,Naturally Aspirated,v8,RWD,automatic,6.0,coupe,Other,Other,clean,ny,dealer,14,0,0,0,1,0,0,0,1,0
False,34100.0,bmw,z3,36300.0,3.2,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Red,Black,clean,oh,private party,25,0,0,0,1,0,1,0,1,0
False,107777.0,rolls-royce,wraith,41200.0,6.6,turbocharged,v12,RWD,automatic,8.0,coupe,Other,Black,clean,fl,dealer,10,0,0,0,0,0,0,0,1,0
False,133000.0,mercedes-benz,amg gt,2000.0,4.0,turbocharged,v8,4WD/AWD,automatic,9.0,coupe,Other,Red,clean,va,private party,1,0,0,0,1,1,0,0,0,0
True,10980.0,porsche,987 cayman,86600.0,3.4,Naturally Aspirated,flat-6,RWD,automatic,5.0,coupe,White,Other,clean,ca,private party,18,0,0,0,1,0,0,0,1,0
True,14400.0,audi,s5,60500.0,4.2,Naturally Aspirated,v8,4WD/AWD,manual,6.0,coupe,Black,Black,clean,pa,private party,14,0,0,0,1,0,1,0,1,1
True,47074.0,jaguar,f-type,25000.0,3.0,supercharged,v6,4WD/AWD,automatic,8.0,coupe,Gray,Black,clean,fl,private party,4,0,0,0,1,0,0,0,1,0
True,13650.0,ford,mustang,45000.0,4.6,Naturally Aspirated,v8,RWD,manual,5.0,coupe,Red,Other,clean,tx,private party,18,0,0,0,1,0,0,1,1,1
False,58500.0,dodge,viper,12800.0,8.0,Naturally Aspirated,v10,RWD,manual,6.0,coupe,Gray,Black,clean,pa,dealer,26,0,0,0,1,0,0,0,1,1
False,24000.0,mercedes-benz,e-class,31200.0,3.0,turbocharged,v6,RWD,automatic,9.0,coupe,White,Black,clean,ca,private party,7,0,0,0,0,1,0,0,1,0
True,75000.0,porsche,991 911,45200.0,3.0,turbocharged,flat-6,RWD,automatic,7.0,coupe,White,Black,clean,la,dealer,6,0,0,0,0,0,0,1,1,0
True,8100.0,toyota,mr2,160200.0,2.2,Naturally Aspirated,i4,RWD,manual,5.0,coupe,Red,Black,clean,ca,private party,33,0,0,0,0,0,0,0,1,1
True,58100.0,alfa romeo,4c,4000.0,1.8,turbocharged,i4,RWD,automatic,6.0,coupe,Other,Black,clean,wa,private party,10,0,1,0,1,0,0,0,1,0
False,47000.0,audi,tt rs,15800.0,2.5,turbocharged,i5,4WD/AWD,automatic,7.0,coupe,Other,Black,clean,ca,private party,6,0,0,0,1,0,0,0,1,1
True,181000.0,falcon,f7,1700.0,7.0,turbocharged,v8,RWD,manual,6.0,coupe,Red,Black,clean,mi,private party,11,0,1,0,1,0,0,0,0,1
False,102000.0,ferrari,488,12900.0,3.9,turbocharged,v8,RWD,automatic,7.0,coupe,White,Black,bill,mi,private party,8,0,0,0,0,0,0,0,1,1
False,35317.0,nissan,r33 skyline,73600.0,2.6,turbocharged,i6,4WD/AWD,manual,5.0,coupe,White,Gray,clean,ca,private party,29,0,0,0,0,0,0,0,1,1
True,32750.0,infiniti,q60,21300.0,3.0,turbocharged,v6,4WD/AWD,automatic,7.0,coupe,Gray,Red,clean,ny,private party,4,0,0,0,1,0,0,0,1,1
False,13000.0,nissan,300zx,32100.0,3.0,Naturally Aspirated,v6,RWD,manual,5.0,coupe,Blue,Blue,clean,co,dealer,38,0,0,0,1,0,0,0,1,0
True,12200.0,infiniti,g37,88800.0,3.7,supercharged,v6,RWD,automatic,5.0,coupe,Other,Gray,clean,tx,private party,17,0,0,0,1,0,1,0,1,1
True,11000.0,mercedes-benz,cl amg,81000.0,5.4,supercharged,v8,RWD,automatic,5.0,coupe,Black,Other,clean,az,dealer,22,0,0,0,1,0,1,0,1,0
True,50001.0,porsche,997 911,146400.0,3.6,turbocharged,flat-6,4WD/AWD,automatic,5.0,coupe,Black,Black,clean,ca,private party,18,0,0,0,1,0,1,1,1,1
True,5100.0,chevrolet,lumina,58400.0,3.4,Naturally Aspirated,v6,FWD,manual,5.0,coupe,Red,Gray,clean,or,dealer,33,0,0,0,0,0,0,0,1,1
True,7500.0,pontiac,fiero,69900.0,2.5,Naturally Aspirated,i4,RWD,manual,4.0,coupe,Black,Other,clean,ok,private party,41,0,0,0,0,0,0,0,1,1
True,20000.0,pontiac,solstice,20600.0,2.0,turbocharged,i4,RWD,automatic,5.0,coupe,Black,Black,clean,ab,dealer,16,0,0,0,0,0,0,0,1,1
False,92500.0,dodge,challenger,1100.0,6.2,supercharged,v8,RWD,automatic,8.0,coupe,Other,Black,clean,fl,private party,7,0,0,0,1,0,0,0,1,1
True,75500.0,ford,mustang,4900.0,5.2,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Black,Red,clean,ny,private party,6,0,1,0,0,0,0,0,0,1
True,124000.0,porsche,991 911,14900.0,3.8,turbocharged,flat-6,4WD/AWD,automatic,7.0,coupe,White,Black,clean,oh,dealer,9,0,0,0,1,0,0,0,1,0
False,26827.0,chevrolet,c3 corvette,56900.0,5.7,Naturally Aspirated,v8,RWD,manual,4.0,coupe,Red,Red,clean,az,private party,53,0,0,0,0,0,0,0,1,0
True,6700.0,chevrolet,camaro,,5.0,supercharged,v8,RWD,automatic,4.0,coupe,Black,Other,clean,ca,dealer,40,0,0,0,0,0,0,0,1,1
False,46000.0,porsche,991 911,84400.0,3.8,Naturally Aspirated,flat-6,4WD/AWD,automatic,7.0,coupe,Black,Other,clean,wa,private party,12,0,0,0,1,0,1,0,1,1
True,144000.0,audi,r8,9300.0,5.2,Naturally Aspirated,v10,4WD/AWD,automatic,7.0,coupe,Blue,Black,clean,ca,private party,8,0,1,0,1,0,0,0,1,0
True,44000.0,bmw,e46 m3,55100.0,3.2,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Black,Black,clean,md,private party,23,0,0,0,1,0,1,0,1,1
False,58000.0,mitsubishi,3000gt,27300.0,3.0,turbocharged,v6,4WD/AWD,manual,6.0,coupe,White,Other,clean,nj,dealer,26,0,0,0,1,0,1,0,0,1
False,82000.0,lotus,emira,5800.0,2.0,turbocharged,i4,RWD,automatic,8.0,coupe,Blue,Black,clean,nj,private party,1,0,0,0,0,0,0,0,0,0
False,58000.0,audi,rs5,16500.0,2.9,turbocharged,v6,4WD/AWD,automatic,8.0,coupe,Gray,Black,clean,nc,private party,2,0,1,0,1,0,1,0,1,0
True,19250.0,ford,mustang,40100.0,4.9,Naturally Aspirated,v8,RWD,manual,5.0,coupe,Black,Black,clean,fl,private party,60,0,0,0,0,0,0,0,1,0
True,55000.0,porsche,997 911,77900.0,3.8,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Black,Black,clean,az,private party,19,0,0,0,1,0,1,1,1,1
False,6000.0,dodge,aspen,6500.0,5.9,Naturally Aspirated,v8,RWD,automatic,3.0,coupe,Other,Gray,clean,ca,dealer,48,0,0,0,0,0,0,0,1,0
True,125500.0,acura,nsx,13000.0,3.5,,,4WD/AWD,automatic,9.0,coupe,White,Other,clean,ca,private party,5,0,1,0,1,0,0,0,1,0
False,21456.0,bmw,z4,90900.0,3.2,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Gray,Black,clean,ca,private party,18,0,0,0,1,0,0,1,1,0
True,4800.0,acura,legend,125400.0,2.7,Naturally Aspirated,v6,FWD,automatic,4.0,coupe,Gray,Other,clean,ks,dealer,36,0,0,0,1,0,1,0,1,1
True,21250.0,porsche,987 cayman,74700.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Gray,Black,clean,ca,private party,18,0,0,0,1,0,0,0,1,1
True,91000.0,porsche,991 911,28600.0,3.0,turbocharged,flat-6,4WD/AWD,automatic,7.0,coupe,Black,Black,clean,va,private party,8,0,0,0,1,0,0,0,1,1
True,29999.0,audi,tt rs,62600.0,2.5,turbocharged,i5,4WD/AWD,manual,6.0,coupe,Red,Black,clean,fl,private party,13,0,1,0,1,0,0,0,1,1
True,10644.0,bmw,2 series,90100.0,2.0,turbocharged,i4,RWD,manual,6.0,coupe,White,Black,clean,tx,private party,9,0,1,0,0,0,0,1,1,1
True,5150.0,subaru,svx,99000.0,3.3,Naturally Aspirated,flat-6,4WD/AWD,automatic,4.0,coupe,Gray,Gray,clean,tn,private party,33,0,0,0,1,0,1,0,1,1
True,178614.0,porsche,992 911,13900.0,3.0,turbocharged,flat-6,4WD/AWD,automatic,8.0,coupe,Other,Black,clean,ca,private party,3,0,0,0,1,0,0,0,1,0
True,40000.0,acura,integra,92900.0,1.8,Naturally Aspirated,i4,FWD,manual,5.0,coupe,White,Black,clean,ca,dealer,27,0,0,0,0,0,0,0,1,1
False,15500.0,volvo,1800,84900.0,2.0,Naturally Aspirated,i4,RWD,manual,4.0,coupe,Blue,Other,clean,ma,private party,55,0,0,0,1,0,0,0,1,0
True,18600.0,bmw,e36 m3,142000.0,3.0,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Black,Black,clean,va,private party,32,0,0,0,0,0,1,0,1,1
False,27251.0,chevrolet,camaro,8500.0,6.2,Naturally Aspirated,v8,RWD,automatic,6.0,coupe,Black,Black,clean,fl,private party,10,0,0,0,1,0,0,0,1,0
True,10450.0,honda,prelude,89800.0,2.2,Naturally Aspirated,i4,FWD,manual,5.0,coupe,Red,Black,clean,ny,private party,25,0,0,0,0,0,1,0,1,1
True,14500.0,bmw,1 series,91700.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Gray,Black,clean,wa,private party,14,0,0,0,1,0,1,1,1,1
False,91000.0,ferrari,360,31000.0,3.6,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Other,Black,clean,or,private party,25,0,0,0,1,0,0,0,1,1
False,26250.0,dodge,challenger,19400.0,6.4,Naturally Aspirated,v8,RWD,manual,6.0,coupe,White,Black,clean,fl,private party,4,0,0,0,0,0,0,1,1,1
False,51750.0,nissan,r32 skyline,,3.2,turbocharged,i6,4WD/AWD,manual,6.0,coupe,Gray,Black,clean,co,dealer,34,0,0,0,0,0,0,0,1,1
False,20500.0,nissan,fairlady,62000.0,2.8,Naturally Aspirated,i6,RWD,manual,5.0,coupe,White,Black,clean,ga,private party,48,0,1,0,0,0,0,0,1,0
False,16500.0,infiniti,g37,52100.0,3.7,turbocharged,v6,RWD,manual,6.0,coupe,Other,Other,clean,mi,private party,16,0,0,0,1,0,1,0,1,1
True,22000.0,bmw,e9x m3,143100.0,4.0,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Black,Black,clean,ga,dealer,16,0,1,0,1,0,0,1,1,1
True,6600.0,mercedes-benz,clk amg,145700.0,5.4,Naturally Aspirated,v8,RWD,automatic,5.0,coupe,Gray,Gray,clean,ca,private party,24,0,0,0,1,0,1,1,1,0
False,64500.0,ferrari,360,13600.0,3.6,Naturally Aspirated,v8,RWD,automatic,6.0,coupe,Other,Blue,clean,de,dealer,25,0,0,0,1,0,0,0,1,1
True,19250.0,chevrolet,c5 corvette,89500.0,5.7,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Blue,Black,clean,tx,private party,23,0,0,0,1,0,0,0,1,1
True,35250.0,jaguar,f-type,56500.0,5.0,supercharged,v8,RWD,automatic,8.0,coupe,Red,Other,clean,tx,private party,10,0,0,0,0,0,0,1,1,0
False,10700.0,audi,rs5,181000.0,4.2,Naturally Aspirated,v8,4WD/AWD,automatic,7.0,coupe,Gray,Black,clean,fl,dealer,11,0,0,0,1,0,1,1,1,1
True,31750.0,chevrolet,c7 corvette,64000.0,6.2,Naturally Aspirated,v8,RWD,manual,7.0,coupe,Blue,Black,clean,fl,private party,8,0,1,0,1,0,0,1,1,1
False,60060.0,audi,r8,14100.0,4.2,Naturally Aspirated,v8,4WD/AWD,automatic,6.0,coupe,Blue,Other,clean,la,private party,17,0,0,0,1,0,0,0,1,1
True,26750.0,mazda,fd rx-7,36600.0,1.3,turbocharged,rotary,RWD,manual,5.0,coupe,White,Black,clean,tx,private party,33,0,0,0,0,0,0,0,1,1
True,23500.0,ford,mustang,39000.0,4.9,Naturally Aspirated,v8,RWD,automatic,3.0,coupe,Other,Black,clean,co,private party,54,0,0,0,0,0,0,0,1,0
True,32500.0,acura,integra,91400.0,1.7,Naturally Aspirated,i4,FWD,manual,5.0,coupe,Other,Black,clean,ca,private party,33,0,0,0,0,0,1,0,1,1
False,125000.0,ferrari,550,53800.0,5.5,Naturally Aspirated,v12,RWD,manual,6.0,coupe,Other,Other,clean,nm,private party,26,0,0,0,1,0,0,1,1,1
True,96500.0,audi,r8,28300.0,4.2,Naturally Aspirated,v8,4WD/AWD,manual,6.0,coupe,Gray,Black,clean,va,dealer,11,0,0,0,1,0,0,0,1,1
True,40000.0,bmw,e46 m3,56900.0,3.2,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Black,Gray,clean,pa,dealer,19,0,0,0,0,1,1,0,1,0
True,20250.0,bmw,3 series,46600.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,White,Red,clean,ga,private party,12,0,0,0,1,0,1,1,1,1
True,7500.0,chevrolet,camaro,53000.0,5.0,Naturally Aspirated,v8,RWD,automatic,4.0,coupe,Red,Gray,clean,wa,dealer,42,0,0,0,0,0,0,0,1,1
True,31246.0,porsche,996 911,74500.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Black,Other,clean,mo,private party,26,0,0,0,1,0,0,1,1,1
False,22500.0,nissan,370z,17800.0,3.7,Naturally Aspirated,v6,RWD,manual,6.0,coupe,Black,Black,clean,mo,private party,11,0,0,0,0,0,0,1,1,1
True,50500.0,audi,tt rs,31300.0,2.5,turbocharged,i5,4WD/AWD,automatic,7.0,coupe,Gray,Black,clean,ca,private party,6,0,0,0,1,0,0,1,1,1
True,25500.0,bmw,4 series,33900.0,3.0,turbocharged,i6,RWD,automatic,8.0,coupe,Blue,Other,clean,ca,private party,8,0,0,0,0,1,1,0,1,0
